host_ID,host_species,village,grid,season,total_reads,asv_ID,reads
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_449,0.01691862107940096
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_549,0.0011302627860977678
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_575,0.010808137892059904
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_681,0.010031082226617688
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_748,0.0010243006499011018
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_772,0.01024300649901102
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_773,0.003779316191014411
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_967,0.0065343317321277196
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_994,0.0010949420740322127
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_998,0.003496750494489969
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_1012,0.0018366770274088726
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_1200,0.003355467646227748
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_1409,0.003814636903079966
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_1718,0.0022958462842610906
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_3115,0.004132523311669962
2348,Microgale brevicaudata,Mandena,secondary_forest,2,28312,ASV_3347,0.001306866346425544
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_8,0.021994301994302
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_9,0.004843304843304842
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_10,0.019658119658119658
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_12,0.0022222222222222222
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_35,0.0022222222222222222
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_38,0.0023361823361823363
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_40,0.003646723646723646
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_41,0.03361823361823362
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_60,0.05225071225071225
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_84,0.041253561253561256
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_93,0.002108262108262108
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_94,0.003532763532763533
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_135,0.0014245014245014244
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_163,0.026837606837606838
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_172,0.007578347578347578
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_211,0.020398860398860397
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_296,0.027464387464387462
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_413,0.2814814814814815
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_448,0.0012535612535612536
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_511,0.0464957264957265
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_542,0.026609686609686607
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_562,0.0015384615384615385
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_569,0.0017094017094017094
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_571,0.0034757834757834756
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_582,0.003418803418803419
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_587,0.0014814814814814816
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_855,0.04245014245014245
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_953,0.0018803418803418803
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_988,0.0015954415954415955
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_1020,0.09680911680911682
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_1069,0.02472934472934473
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_1250,0.002279202279202279
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_1516,0.0019943019943019944
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_1547,0.008376068376068376
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_1668,0.024786324786324785
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_1947,0.0014814814814814816
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_2025,0.0050142450142450145
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_2477,0.0019943019943019944
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_2487,0.003190883190883191
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_2800,0.003988603988603989
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_3006,0.01641025641025641
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_3137,0.004501424501424501
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_3171,0.04290598290598291
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_3484,0.005982905982905983
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_3752,0.0025071225071225073
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_3976,0.004387464387464388
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4044,0.006609686609686609
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4094,0.0013675213675213675
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4368,0.0028490028490028487
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4396,0.010085470085470085
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4465,0.0018803418803418803
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4709,0.002621082621082621
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4728,0.013105413105413103
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_4985,0.0017663817663817665
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_5247,0.0033048433048433047
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_5347,0.00301994301994302
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_5539,0.0047293447293447295
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_5881,0.0017663817663817665
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_6236,0.0013675213675213675
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_7007,0.002678062678062678
2349,Microgale brevicaudata,Mandena,secondary_forest,2,17550,ASV_7009,0.0047293447293447295
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_8,0.13780409731113957
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_9,0.018365877080665814
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_10,0.34499039692701666
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_21,0.006722151088348271
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_25,0.005721830985915493
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_38,0.01052336747759283
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_40,0.008202624839948783
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_49,0.3897247119078105
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_60,0.003441101152368758
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_80,0.0013204225352112676
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_84,0.0024407810499359793
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_135,0.006842189500640205
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_172,0.003721190781049936
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_211,0.0015204865556978234
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_287,0.0016005121638924455
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_346,0.0033210627400768245
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_413,0.002000640204865557
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_542,0.003921254801536492
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_571,0.001960627400768246
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_635,0.0010403329065300896
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_764,0.002120678617157491
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_804,0.0019206145966709346
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_1041,0.0168854033290653
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_1543,0.0018405889884763125
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_1904,0.00804257362355954
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_2187,0.0014804737516005122
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_2249,0.002600832266325224
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_3194,0.002560819462227913
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_3235,0.0010803457106274008
2350,Microgale brevicaudata,Mandena,secondary_forest,2,24992,ASV_3789,0.006282010243277849
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_7,0.00477539008273641
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_8,0.07990449219834526
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_9,0.16047531789660724
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_10,0.010106058082070076
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_12,0.005275140207673941
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_13,0.025209617413515465
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_15,0.0027208617913265587
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_21,0.07040923982453218
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_25,0.00760730745738242
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_35,0.01288244766505636
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_38,0.01765783774779277
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_40,0.01804653228941085
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_48,0.2371036703870287
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_80,0.01121661391526459
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_104,0.006274640457549003
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_135,0.009717363540451997
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_222,0.03337220278749514
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_277,0.007329668499083792
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_287,0.0027208617913265587
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_339,0.002387695041368205
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_346,0.018879449164306734
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_448,0.003442723082902993
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_571,0.02576489533011272
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_587,0.0025542784163473825
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_597,0.002998500749625187
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_764,0.002387695041368205
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_796,0.001221611416513965
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_804,0.0038314176245210726
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_824,0.038980509745127435
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_1430,0.0012771392081736912
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_1504,0.003054028541284913
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_1543,0.001999000499750125
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_1634,0.001610305958132045
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_1668,0.0013881947914931422
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_1710,0.0027763895829862844
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2075,0.0020545282914098506
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2121,0.004275639957798879
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2146,0.0024987506246876563
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2187,0.0019434727080903992
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2249,0.001832417124770948
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2378,0.0016658337497917708
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2441,0.0037203620412016216
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2448,0.001832417124770948
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2477,0.0016658337497917708
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2492,0.005719362540951746
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2615,0.005275140207673941
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_2775,0.0013881947914931422
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3090,0.0012771392081736912
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3107,0.001221611416513965
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3196,0.0015547781664723196
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3253,0.0038314176245210726
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3523,0.004719862291076684
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3584,0.001776889333111222
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3634,0.0014992503748125934
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3660,0.0011660836248542396
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_3964,0.002887445166305736
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4171,0.0013881947914931422
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4235,0.018768393580987287
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4266,0.0020545282914098506
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4337,0.00322061191626409
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4373,0.002276639458048754
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4390,0.0015547781664723196
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4422,0.0032761397079238154
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4466,0.0024987506246876563
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4492,0.002165583874729302
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4505,0.0017213615414514965
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4658,0.00977289133211172
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4734,0.0029429729579654616
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_4833,0.001999000499750125
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5283,0.001443722583152868
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5385,0.0037203620412016216
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5404,0.0016658337497917708
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5586,0.0012771392081736912
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5646,0.0021100560830695763
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5665,0.0014992503748125934
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5707,0.006940973957465711
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5785,0.0012771392081736912
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5787,0.0032761397079238154
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5809,0.001443722583152868
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5811,0.00644122383252818
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5835,0.0016658337497917708
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_5986,0.002387695041368205
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_6106,0.0016658337497917708
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_6461,0.0014992503748125934
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_6854,0.0029429729579654616
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_6936,0.0016658337497917708
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_7121,0.0027763895829862844
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_7154,0.0031650841246043645
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_7178,0.0013326669998334167
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_7230,0.0013881947914931422
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_8095,0.0019434727080903992
2352,Microgale brevicaudata,Mandena,secondary_forest,2,18009,ASV_8381,0.0016658337497917708
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_2,0.44504111428091964
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_4,0.0165016501650165
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_6,0.005034401745259271
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_11,0.0011746937405604967
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_14,0.006097219891480673
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_17,0.0031884544386642055
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_20,0.005370028528276557
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_31,0.0012865693348995916
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_37,0.007215975834871623
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_42,0.0028528276556469205
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_44,0.003859708004698775
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_51,0.004307210382055154
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_59,0.013089444537674107
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_62,0.0022375118867818985
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_64,0.008670358561279857
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_65,0.013592884712200033
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_72,0.0022375118867818985
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_74,0.003859708004698775
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_75,0.008110980589584382
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_81,0.006992224646193433
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_83,0.002069698495273256
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_90,0.0017340717122559714
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_92,0.008670358561279857
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_98,0.001957822900934161
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_102,0.004139396990546512
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_109,0.0015103205235777815
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_110,0.009733176707501259
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_114,0.0011746937405604967
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_125,0.007439727023549812
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_127,0.0011746937405604967
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_148,0.001957822900934161
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_151,0.019074788834815684
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_152,0.01678133915086424
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_158,0.0016221961179168766
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_165,0.017956032891424736
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_175,0.004866588353750629
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_178,0.0016781339150864238
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_179,0.002293449683951446
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_181,0.002573138669799183
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_183,0.001566258320747329
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_191,0.00576159310846339
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_210,0.0011187559433909493
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_221,0.004978463948089725
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_224,0.0071600380377020755
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_231,0.006488784471667506
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_238,0.002013760698103709
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_240,0.007943167198075739
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_252,0.005985344297141579
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_257,0.0013984449292386866
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_278,0.002293449683951446
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_288,0.003915645801868322
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_290,0.007104100240532527
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_297,0.031437042009285675
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_300,0.017564468311237903
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_310,0.002181574089612351
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_311,0.0022375118867818985
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_314,0.0019018851037646137
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_315,0.012977568943335013
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_318,0.0011187559433909493
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_322,0.0012865693348995916
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_327,0.001454382726408234
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_331,0.001454382726408234
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_333,0.0012306315377300441
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_349,0.0013425071320691392
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_370,0.003468143424511943
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_376,0.0055937797169547466
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_422,0.02953515690552106
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_425,0.00576159310846339
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_430,0.002181574089612351
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_432,0.0017340717122559714
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_453,0.0019018851037646137
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_513,0.003244392235833753
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_531,0.006153157688650221
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_544,0.00816691838675393
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_564,0.0012306315377300441
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_632,0.0013425071320691392
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_655,0.002405325278290541
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_679,0.0011187559433909493
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_684,0.003635956816020585
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_729,0.0037478324103596803
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_752,0.0016221961179168766
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_789,0.0016781339150864238
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_816,0.002069698495273256
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_817,0.0036918946131901326
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_878,0.002069698495273256
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_922,0.0028528276556469205
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_997,0.0038037702075292275
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1021,0.0013984449292386866
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1027,0.0034122056273423952
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1048,0.0011746937405604967
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1053,0.0013984449292386866
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1130,0.001454382726408234
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1160,0.0017340717122559714
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1224,0.0034122056273423952
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1287,0.005425966325446104
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1370,0.0019018851037646137
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1469,0.001566258320747329
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1496,0.002405325278290541
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1522,0.0013425071320691392
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1666,0.001566258320747329
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1712,0.036247692565866754
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1738,0.0011746937405604967
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1822,0.0016781339150864238
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1877,0.001454382726408234
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1905,0.0026290764669687308
2353,Rattus rattus,Mandena,secondary_forest,2,17877,ASV_1998,0.005090339542428819
